id,name,type,frameType,description,level,atk,def,race,attribute,archetype
78811937,Creeping Darkness,Spell Card,spell,Banish 2 DARK monsters from your GY; add 1 Level 4 DARK monster from your Deck to your hand.,,,,Normal,,
49600724,Crevice Into the Different Dimension,Trap Card,trap,Declare 1 Attribute and select a total of 2 monsters with that Attribute from the Graveyards. Remove those monsters from play.,,,,Normal,,
24566654,Crimson Fire,Trap Card,trap,"When your opponent activates a Spell/Trap Card that would inflict damage to you  while you control a ""Red Dragon Archfiend"": Your opponent takes twice the effect damage you would have taken  instead.",,,,Counter,,Archfiend
98173209,Crimson Gaia,Spell Card,spell,"During your Main Phase: You can add 1 ""Red Dragon Archfiend"" or 1 card that mentions it from your Deck or GY to your hand  except ""Crimson Gaia"". When your ""Red Dragon Archfiend"" declares an attack: You can change all monsters your opponent controls to face-down Defense Position. If a monster(s) on the field is destroyed by battle or card effect: You can Special Summon 1 ""Red Dragon Archfiend"" from your GY. You can only use each effect of ""Crimson Gaia"" once per turn.",,,,Continuous,,
24082387,Crop Circles,Trap Card,trap,"Send any number of monsters from your side of the field to the Graveyard to activate this card. Select from your Deck 1 ""Alien"" monster whose Level is equal to the total Levels of the sent monsters  and Special Summon it. If you fail to find a monster to Special Summon  you take 2000 damage.",,,,Normal,,Alien
46961802,Cross Attack,Spell Card,spell,Target 2 face-up Attack Position monsters you control with the same ATK; this turn  one of them can attack your opponent directly and the other cannot attack.,,,,Normal,,
20862918,Cross Breed,Spell Card,spell,"Banish 2 monsters from your hand and/or face-up field with the same original Type and Attribute  but different names; add 1 monster with the same original Type and Attribute as those monsters  but a different name  from your Deck to your hand. You can only activate 1 ""Cross Breed"" per turn.",,,,Normal,,
37083210,Cross Counter,Trap Card,trap,If the DEF of an attacked Defense Position monster is higher than the ATK of your opponent's attacking monster  the Battle Damage inflicted to your opponent is doubled. Destroy the attacking monster after damage calculation.,,,,Normal,,
53241226,Cross Over,Spell Card,spell,"Target 1 face-up monster your opponent controls and 1 Warrior monster you control; equip that opponent's face-up monster to your monster as an Equip Spell  and if you do  until the end of this turn  your opponent takes no damage from battles involving that monster you control. You can only activate 1 ""Cross Over"" per turn. While equipped  if the equipped monster would be destroyed by battle or card effect  destroy the monster equipped to it by this effect  instead.",,,,Normal,,
56889,Cross-Dimensional Duel,Trap Card,trap,"Target 1 ""Ancient Gear"" monster you control; banish it. During the next Standby Phase  return that banished monster to the field  and if you do  its ATK becomes double its original ATK until the end of that turn. If 1 or more ""Ancient Gear Golem"" or ""Ancient Gear Golem - Ultimate Pound"" you control would be destroyed by battle or card effect  you can banish this card from your GY instead.",,,,Normal,,Ancient Gear
65681983,Crossout Designator,Spell Card,spell,"Declare 1 card name; banish 1 of that declared card from your Main Deck  and if you do  negate its effects  as well as the activated effects and effects on the field of cards with the same original name  until the end of this turn. You can only activate 1 ""Crossout Designator"" per turn.",,,,Quick-Play,,
55838342,Crusadia Krawler,Trap Card,trap,"Special Summon this card as an Effect Monster (Insect/EARTH/Level 2/ATK 300/DEF 2100). (This card is also still a Trap.) If this card is Special Summoned by this effect to a zone a Link Monster points to: You can add 1 ""World Legacy"" card from your Deck to your hand.",,,,Continuous,,Krawler
96434581,Crusadia Power,Spell Card,spell,"Target 1 ""Crusadia"" monster you control; that ""Crusadia"" monster is unaffected by card effects this turn  except its own. You can only activate 1 ""Crusadia Power"" per turn.",,,,Quick-Play,,Crusadia
69039982,Crusadia Revival,Spell Card,spell,"All ""Crusadia"" Link Monsters on the field gain 500 ATK. Once per turn: You can target 1 ""Crusadia"" Link Monster you control; this turn (even if this card leaves the field)  it can attack all monsters your opponent controls once each  also other monsters you control cannot attack.",,,,Field,,Crusadia
87497553,Crusadia Testament,Spell Card,spell,"Activate 1 of these effects.  ● Your opponent cannot activate cards or effects in response to the activation of your ""Crusadia"" monster effects this turn.  ● After damage calculation  if your ""Crusadia"" Link Monster destroys an opponent's monster by battle: Draw cards equal to your monster's Link Rating.  You can only activate 1 ""Crusadia Testament"" per turn.",,,,Quick-Play,,Crusadia
55312487,Crusadia Vanguard,Trap Card,trap,"When you activate this card: You can also Tribute 1 ""Crusadia"" or ""World Legacy"" monster; if you did  Special Summon 1 ""Crusadia"" or ""World Legacy"" monster  with a different original name  from your Deck or GY. While you control a ""Crusadia"" Link Monster  your opponent's monsters can only target Link Monsters for attacks. You can only activate 1 ""Crusadia Vanguard"" per turn.",,,,Continuous,,Crusadia
57728570,Crush Card Virus,Trap Card,trap,Tribute 1 DARK monster with 1000 or less ATK; your opponent takes no damage until the end of the next turn after this card resolves  also  you look at your opponent's hand and all monsters they control  and if you do  destroy the monsters among them with 1500 or more ATK  then your opponent can destroy up to 3 monsters with 1500 or more ATK in their Deck.,,,,Normal,,
88667504,Crusher Run,Trap Card,trap,"If a face-up EARTH Machine monster(s) you control is destroyed by battle or card effect: You can target 1 card on the field; destroy it. You can banish this card from your GY; Set 1 ""Outrigger Extension"" or ""Spin Turn"" from your Deck or GY. You can only use each effect of ""Crusher Run"" once per turn.",,,,Continuous,,
39712330,Cry Havoc!,Trap Card,trap,You can remove from play 1 monster from your Graveyard to Normal Summon or Set 1 Normal Monster from your hand. You can only activate this effect during your Main Phase.,,,,Continuous,,
72881007,Crystal Abundance,Spell Card,spell,"Send 4 ""Crystal Beast"" cards from your Spell & Trap Card Zone to the Graveyard; send all cards on the field to the Graveyard  then Special Summon as many ""Crystal Beast"" monsters as possible from your Graveyard  up to the number of cards your opponent controlled that were sent to the Graveyard by this card's effect.",,,,Normal,,Crystal Beast
58371671,Crystal Aegis,Spell Card,spell,"Target 1 ""Crystal Beast"" Monster Card you control; destroy it  then Special Summon 1 ""Crystal Beast Token"" with the destroyed monster's original Type  Attribute  Level  and ATK/DEF. If a ""Crystal Beast"" card(s) is placed in your Spell & Trap Zone while this card is in your GY  even during the Damage Step: You can banish this card; Special Summon 1 ""Crystal Beast"" Monster Card from your Spell & Trap Zone. You can only use this effect of ""Crystal Aegis"" once per turn.",,,,Normal,,Crystal
95326659,Crystal Beacon,Spell Card,spell,"Special Summon 1 ""Crystal Beast"" monster from your Deck. You must have 2 or more ""Crystal Beast"" cards in your Spell & Trap Card Zone to activate and to resolve this effect.",,,,Normal,,Crystal Beast
35486099,Crystal Blessing,Spell Card,spell,"Target up to 2 ""Crystal Beast"" monsters in your Graveyard; place those targets face-up in your Spell & Trap Card Zone as Continuous Spell Cards.",,,,Normal,,Crystal Beast
9334391,Crystal Bond,Spell Card,spell,"Add 1 ""Crystal Beast"" monster from your Deck to your hand  and place 1 ""Crystal Beast"" monster with a different name from your Deck face-up in your Spell & Trap Zone as a Continuous Spell. You can only activate 1 ""Crystal Bond"" per turn.",,,,Normal,,Crystal Beast
85766789,Crystal Boon,Trap Card,trap,"Special Summon up to 2 ""Crystal Beast"" Monster Cards from your Spell & Trap Zone  and if you do  gain LP equal to their combined original ATK. If a ""Crystal Beast"" card(s) is placed in your Spell & Trap Zone while this card is in your GY  even during the Damage Step: You can banish this card; excavate the top card of your Deck  and if it is a ""Crystal Beast"" monster  either add it to your hand or Special Summon it. Otherwise  send that card to the GY. You can only use this effect of ""Crystal Boon"" once per turn.",,,,Normal,,Crystal
47149093,Crystal Brilliance,Trap Card,trap,"You can only control 1 ""Crystal Brilliance"". Each ""Crystal Beast"" monster you control gains ATK equal to its original DEF. If a ""Crystal Beast"" card(s) is placed in your Spell & Trap Zone  even during the Damage Step: You can send this face-up card to the GY; Special Summon 1 ""Crystal Beast"" monster from your hand or GY  also any damage you take this turn is halved.",,,,Continuous,,Crystal
87259933,Crystal Conclave,Trap Card,trap,"Once per turn  if a face-up ""Crystal Beast"" monster(s) you control is destroyed by battle or card effect: You can Special Summon 1 ""Crystal Beast"" monster from your Deck. You can send this face-up card from the field to the GY  then target 1 ""Crystal Beast"" card you control and 1 card on the field; return them to the hand. You cannot activate these effects in the same Chain.",,,,Continuous,,Crystal Beast
11155484,Crystal Miracle,Trap Card,trap,"When a Spell/Trap Card  or monster effect  is activated: Destroy 1 ""Crystal Beast"" card you control  and if you do  negate that activation  and if you do that  destroy that card. If a ""Crystal Beast"" card(s) is placed in your Spell & Trap Zone while this card is in your GY  even during the Damage Step: You can banish this card; place 1 ""Crystal Beast"" monster from your hand  Deck  or GY  face-up in your Spell & Trap Zone as a Continuous Spell. You can only use this effect of ""Crystal Miracle"" once per turn.",,,,Counter,,Crystal
47121070,Crystal Pair,Trap Card,trap,"When a ""Crystal Beast"" monster you control is destroyed by battle and sent to the Graveyard: Place 1 ""Crystal Beast"" monster from your Deck face-up in your Spell & Trap Card Zone as a Continuous Spell Card  then you take no Battle Damage for the rest of this turn.",,,,Normal,,Crystal Beast
8275702,Crystal Promise,Spell Card,spell,"Target 1 ""Crystal Beast"" card in your Spell & Trap Card Zone; Special Summon that target.",,,,Normal,,Crystal Beast
96331676,Crystal Raigeki,Trap Card,trap,"Send 1 ""Crystal Beast"" card from your Spell & Trap Card Zone to the Graveyard to target 1 card your opponent controls; destroy that target.",,,,Normal,,Crystal Beast
10004783,Crystal Release,Spell Card,spell,"Equip only to a ""Crystal Beast"" monster. It gains 800 ATK. When this card is sent from the field to the GY: You can place 1 ""Crystal Beast"" monster from your Deck face-up in your Spell & Trap Zone as a Continuous Spell.",,,,Equip,,Crystal Beast
47408488,Crystal Tree,Spell Card,spell,"Each time a ""Crystal Beast"" monster(s) is placed in either player's Spell & Trap Zone  place 1 Crystal Counter on this card. You can send this card to the GY; take a number of ""Crystal Beast"" monsters from your Deck equal to the number of Crystal Counters that were on this card  and place them face-up in your Spell & Trap Zone as Continuous Spells.",,,,Continuous,,Crystal Beast
3576031,Crystolic Potential,Spell Card,spell,"All ""Crystron"" monsters you control gain 300 ATK and DEF. Once per turn  during the End Phase: You can draw cards equal to the number of ""Crystron"" Synchro Monsters you Synchro Summoned this turn.",,,,Field,,Crystron
52176579,Crystron Entry,Trap Card,trap,"Special Summon 2 ""Crystron"" Tuners (1 from your hand and 1 from your Graveyard). During either player's turn  except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard  then target 1 ""Crystron"" monster you control; send 1 ""Crystron"" monster from your Deck to the Graveyard whose Level is different from that monster  and if you do  that monster becomes the Level of that monster sent to the Graveyard. You can only use this effect of ""Crystron Entry"" once per turn.",,,,Normal,,Crystron
99274184,Crystron Impact,Trap Card,trap,"Target 1 of your banished ""Crystron"" monsters; Special Summon it  and if you do  if your opponent controls any face-up monsters  change their DEF to 0. During either player's turn  except the turn this card was sent to the Graveyard  when a card or effect is activated that targets a ""Crystron"" monster you control: You can banish this card from your Graveyard; negate that effect.",,,,Normal,,Crystron
2434862,Cubic Ascension,Trap Card,trap,"When an opponent's monster declares an attack: Special Summon 1 ""Vijam the Cubic Seed"" from your Deck  and if you do  change the attack target to it  and perform damage calculation. If your opponent's LP are at least 2000 higher than yours: You can banish this card from your GY; Special Summon 1 ""Vijam the Cubic Seed"" from your hand  Deck  or GY  then  if only your opponent controlled a monster when this effect was activated  you can Special Summon up to 2 more ""Vijam the Cubic Seed"". You can only use this effect of ""Cubic Ascension"" once per turn.",,,,Normal,,Cubic
38606913,Cubic Causality,Trap Card,trap,"Distribute a number of Cubic Counters on face-up monsters your opponent controls  up to the number of ""Cubic"" monsters you control. (Monsters with a Cubic Counter cannot attack  also negate their effects.) You can banish this card from your GY  then target 1 ""Cubic"" monster you control; this turn  each time it destroys a monster by battle that has a Cubic Counter  inflict damage to your opponent equal to the original ATK of that destroyed monster. You can only use each effect of ""Cubic Causality"" once per turn.",,,,Normal,,Cubic
1218214,Cubic Dharma,Spell Card,spell,"You take no battle damage from attacks involving your ""Cubic"" monsters. You can only use each of the following effects of ""Cubic Dharma"" once per turn  during your Main Phase:  ● You can send 1 ""Cubic"" card from your hand to the GY  and if you do  draw 1 card.  ● You can banish this card from your GY  then target 1 ""Cubic"" monster in your GY; add it to your hand.",,,,Continuous,,Cubic
9659580,Cubic Karma,Spell Card,spell,"When this card is activated: You can target 1 ""Cubic"" monster you control  except ""Vijam the Cubic Seed""; send any number of ""Vijam the Cubic Seed"" from your hand and/or Deck to the Graveyard  then that monster gains 800 ATK for each (even if this card leaves the field). During your opponent's turn  if ""Vijam the Cubic Seed"" is Special Summoned by the effect of a ""Cubic"" monster: Send this card to the Graveyard  and if you do  halve your opponent's LP. You can banish this card from your Graveyard; add 1 ""Cubic"" monster from your Deck to your hand.",,,,Continuous,,Cubic
8837932,Cubic Mandala,Trap Card,trap,"If you control a ""Cubic"" monster: Activate this card by targeting any number of monsters that are in your opponent's Graveyard because they were destroyed and sent there this turn; Special Summon them to your opponent's field  but each becomes ATK 0 and has 1 Cubic Counter placed on it. (Monsters with a Cubic Counter cannot attack  also negate their effects.) While your opponent controls any of the monsters Summoned by this effect  negate any monster effects your opponent activates. When the last of these monsters leaves the field  destroy this card.",,,,Continuous,,Cubic
71442223,Cubic Rebirth,Trap Card,trap,"When an opponent's monster declares a direct attack: Target the attacking monster; your opponent Special Summons  in Attack Position  as many monsters as possible from their hand  Deck  and/or Graveyard with the same name as that monster  also  the ATK of the targeted monster and those Special Summoned monster(s) become 0 and place 1 Cubic Counter on each. (Monsters with a Cubic Counter cannot attack  also negate their effects.) Also  after that  if any Cubic Counters were placed by this effect  Special Summon 1 Level 4 or lower ""Cubic"" monster from your hand  ignoring its Summoning conditions.",,,,Normal,,Cubic
35058588,Cubic Wave,Spell Card,spell,"Target 1 ""Cubic"" monster you control and 1 face-up monster your opponent controls; the ATK of that monster you control becomes double its current ATK  and if it does  the ATK of that monster your opponent controls become half its current ATK. You can banish this card and any number of ""Cubic"" monsters from your Graveyard  then target face-up monsters your opponent controls equal to the number of those banished ""Cubic"" monsters; place 1 Cubic Counter on each of them. (Monsters with a Cubic Counter cannot attack  also negate their effects.)",,,,Normal,,Cubic
27178262,Cunning of the Six Samurai,Spell Card,spell,"Send 1 face-up ""Six Samurai"" monster you control to the Graveyard  then target 1 ""Six Samurai"" monster in either player's Graveyard; Special Summon that target.",,,,Quick-Play,,Six Samurai
37812118,Cup of Ace,Spell Card,spell,Toss a coin: ● Heads: Draw 2 cards. ● Tails: Your opponent draws 2 cards.,,,,Normal,,
41398771,Curse of Aging,Trap Card,trap,Discard 1 card from your hand. Decrease the ATK and DEF of all monsters on your opponent's side of the field by 500 points until the end of the turn this card is activated.,,,,Normal,,
66742250,Curse of Anubis,Trap Card,trap,Change all Effect Monsters on the field to Defense Position. Until the end of this turn  the original DEF of those monsters becomes 0  also their battle positions cannot be changed.,,,,Normal,,
34690953,Curse of Aramatir,Spell Card,spell,"During your Main Phase: You can Special Summon 1 ""Adventurer Token"" (Fairy/EARTH/Level 4/ATK 2000/DEF 2000) to either field  then send 1 card from your hand to the GY. You cannot Special Summon monsters the turn you activate this effect  except ""Adventurer Tokens"" and monsters that mention it. If a monster(s) you control is destroyed by battle or card effect: You can Special Summon 1 ""Adventurer Token"" to either field. You can only use each effect of ""Curse of Aramatir"" once per turn.",,,,Continuous,,Adventurer Token
84970821,Curse of Darkness,Trap Card,trap,Each time a Spell Card is activated  immediately after it resolves  the player that activated it takes 1000 damage.,,,,Continuous,,
12470447,Curse of Fiend,Spell Card,spell,Change the battle positions of all Attack Position monsters on the field to Defense Position and vice-versa. These positions cannot be changed during the turn this card is activated except by the effect of a Spell  Trap or Effect Monster Card. You can only activate this card during your Standby Phase.,,,,Normal,,
2926176,Curse of Royal,Trap Card,trap,Negate the activation and the effect of a Spell or Trap Card that includes the effect of destroying 1 Spell or Trap Card and destroy it.,,,,Counter,,
12863633,Curse of the Circle,Trap Card,trap,Target 1 monster your opponent controls; your opponent cannot Tribute it  or use it as a Synchro Material Monster.,,,,Normal,,
94377247,Curse of the Masked Beast,Spell Card,spell,"This card is used to Ritual Summon ""The Masked Beast"". You must also Tribute monsters from your hand or field whose total Levels equal 8 or more.",,,,Ritual,,Mask
81788994,Curse of the Shadow Prison,Spell Card,spell,"Each time a ""Shaddoll"" monster(s) is sent to the GY by a card effect  place 1 Spellstone Counter on this card for each sent monster. All monsters your opponent controls lose 100 ATK for each Spellstone Counter on this card during your opponent's turn only. Each time you Fusion Summon a ""Shaddoll"" Fusion Monster  you can remove 3 Spellstone Counters from this card to use 1 appropriate face-up monster your opponent controls as 1 of the Fusion Materials.",,,,Field,,Shaddoll
33391067,Curse Reflection Doll,Spell Card,spell,"When a monster effect is activated that would inflict damage to you: Your opponent takes that damage instead. When you take battle damage  while this card is in your GY: You can Set this card. You can only use this effect of ""Curse Reflection Doll"" once per turn.",,,,Quick-Play,,
98867329,Cursed Armaments,Spell Card,spell,The equipped monster loses 600 ATK for each monster you control. When this card is sent from the field to the Graveyard: You can target 1 face-up monster your opponent controls; equip it with this card.,,,,Equip,,
42199039,Cursed Bamboo Sword,Spell Card,spell,"The equipped monster gains 0 ATK. You can target 1 other ""Bamboo Sword"" card you control; return it to the hand  and if you do  the equipped monster can attack your opponent directly this turn. You can only use this effect of ""Cursed Bamboo Sword"" once per turn. If this card is sent to the Graveyard: You can add 1 ""Bamboo Sword"" card from your Deck to your hand  except ""Cursed Bamboo Sword"".",,,,Equip,,Bamboo Sword
46967601,Cursed Bill,Spell Card,spell,When the equipped monster is destroyed and this card is sent to the Graveyard  inflict damage to the player who controlled the equipped monster  equal to the monster's original DEF.,,,,Equip,,
31434645,Cursed Eldland,Spell Card,spell,"You cannot declare attacks  except with Zombie monsters. You can only use each of the following effects of ""Cursed Eldland"" once per turn.  ● You can pay 800 LP; add 1 ""Eldlich"" monster or 1 ""Golden Land"" Spell/Trap from your Deck to your hand.  ● If this card is sent from the Spell & Trap Zone to the GY: You can send 1 ""Eldlich"" monster or 1 ""Golden Land"" Spell/Trap from your Deck to the GY.",,,,Continuous,,Eldlich
58851034,Cursed Seal of the Forbidden Spell,Trap Card,trap,When a Spell Card is activated: Discard 1 Spell; negate the activation  and if you do  destroy it  and if you do that  your opponent cannot activate Spell Cards with that name for the rest of this Duel.,,,,Counter,,
60600126,Cyber Emergency,Spell Card,spell,"Add 1 LIGHT Machine monster that cannot be Normal Summoned/Set  or 1 ""Cyber Dragon"" monster  from your Deck to your hand. If the activation of this card in its owner's possession was negated by your opponent's card effect and sent to your GY: You can discard 1 card; add this card to your hand. You can only activate 1 ""Cyber Emergency"" per turn.",,,,Normal,,Cyber Dragon
38265153,Cyber Energy Shock,Spell Card,spell,"If you control ""Jinzo"": Target 1 card on the field; destroy it  then  if it was a Trap  you can apply 1 of these effects.  ● Negate the effects of 1 face-up card on the field until the end of this turn.  ● All ""Jinzo"" you control gain 800 ATK.  You can only activate 1 ""Cyber Energy Shock"" per turn.",,,,Quick-Play,,Jinzo
32768230,Cyber Eternal,Spell Card,spell,"Target 1 Machine ""Cyber"" Fusion Monster in your GY; return it to the Extra Deck or Special Summon it  ignoring its Summoning conditions. If a Machine ""Cyber"" Fusion Monster(s) you control would be destroyed by battle or card effect  you can banish this card from your GY instead. You can only use each effect of ""Cyber Eternal"" once per turn.",,,,Quick-Play,,Cyber
12670770,Cyber Network,Trap Card,trap,"Destroy this card during your 3rd Standby Phase after activation. Once per turn  if ""Cyber Dragon"" is on the field: You can banish 1 LIGHT Machine monster from your Deck. When this card is sent from the field to the GY: Special Summon as many of your banished LIGHT Machine monsters as possible  and if you do  destroy all Spells and Traps you control. Monsters that were Special Summoned by this effect cannot activate their effects. You cannot conduct your Battle Phase the turn you activate this effect.",,,,Continuous,,Cyber Dragon
86686671,Cyber Repair Plant,Spell Card,spell,"If ""Cyber Dragon"" is in your GY: You can activate 1 of these effects. If you have 3 or more ""Cyber Dragon"" in your GY at this card's activation  you can activate both effects and resolve in sequence. You can only activate 1 ""Cyber Repair Plant"" per turn. ● Add 1 LIGHT Machine monster from your Deck to your hand. ● Target 1 LIGHT Machine monster in your GY; shuffle that target into your Deck.",,,,Normal,,Cyber Dragon
33041277,Cyber Revsystem,Spell Card,spell,"Special Summon 1 ""Cyber Dragon"" from your hand or GY. It cannot be destroyed by card effects.",,,,Normal,,Cyber Dragon
90440725,Cyber Shadow Gardna,Trap Card,trap,During your opponent's Main Phase: Special Summon this card as an Effect Monster (Machine/EARTH/Level 4/ATK ?/DEF ?). (This card is also still a Trap.) When an opponent's monster declares an attack that targets this card: The ATK/DEF of this card become the ATK/DEF of the attacking monster. Once per turn  during your opponent's End Phase: Set this card in its Spell & Trap Zone.,,,,Continuous,,
63224564,Cyber Shield,Spell Card,spell,"Equip only to ""Harpie Lady"" or ""Harpie Lady Sisters"". It gains 500 ATK.",,,,Equip,,Harpie
63477921,Cyber Summon Blaster,Trap Card,trap,Each time a Machine monster(s) is Special Summoned  while this card is already face-up in your Spell & Trap Zone: Inflict 300 damage to your opponent.,,,,Continuous,,
80033124,Cyberdark Impact!,Spell Card,spell,"Fusion Summon 1 ""Cyberdark Dragon"" from your Extra Deck  by returning 1 each of ""Cyberdark Horn""  ""Cyberdark Edge""  and ""Cyberdark Keel"" from your hand  GY  and/or anywhere on your field  to the Deck  as Fusion Material.",,,,Normal,,Cyberdark
44352516,Cyberdark Inferno,Spell Card,spell,"""Cyberdark"" Effect Monsters you control that are equipped with an Equip Card cannot be destroyed by your opponent's card effects  also your opponent cannot target them with card effects. You can target 1 ""Cyberdark"" monster you control; return it to the hand  then  immediately after this effect resolves  you can Normal Summon 1 ""Cyberdark"" monster. You can only use this effect of ""Cyberdark Inferno"" once per turn. If this card in its owner's control is destroyed by an opponent's card effect: You can add 1 ""Polymerization"" Spell or ""Fusion"" Spell from your Deck to your hand.",,,,Field,,Cyberdark
1157683,Cyberdark Invasion,Trap Card,trap,"Once per turn: You can activate 1 of these effects;  ● Target 1 ""Cyberdark"" Effect Monster you control; equip 1 Dragon or Machine monster from either GY to it as an Equip Spell that gives it 1000 ATK.  ● Send 1 Equip Card you control equipped to a Machine monster to the GY; destroy 1 card your opponent controls.  You can only use each effect of ""Cyberdark Invasion"" once per turn.",,,,Continuous,,Cyberdark
64753988,Cyberdark Realm,Spell Card,spell,"When this card is activated: You can add 1 ""Cyberdark"" monster from your Deck to your hand  with a different name from the cards in your GY. During your Main Phase  you can: Immediately after this effect resolves  Normal Summon 1 ""Cyberdark"" monster. You can only use the previous effect of ""Cyberdark Realm"" once per turn. If you equip a monster from your GY by the effect of a ""Cyberdark"" monster that activated when it was Normal or Special Summoned  you can equip from your opponent's GY instead. You can only activate 1 ""Cyberdark Realm"" per turn.",,,,Continuous,,Cyberdark
55704856,Cyberload Fusion,Spell Card,spell,"Fusion Summon 1 Fusion Monster from your Extra Deck that lists a ""Cyber Dragon"" monster as material  by shuffling the Fusion Materials listed on it into the Deck  from among your cards on the field and/or your face-up banished cards  but monsters you control cannot attack for the rest of this turn  except that Fusion Summoned monster. You can only activate 1 ""Cyberload Fusion"" per turn.",,,,Quick-Play,,Cyber Dragon
58199906,Cybernetic Fusion Support,Spell Card,spell,"Pay half your LP; once  if you Fusion Summon a Machine Fusion Monster this turn  you can banish monsters from your hand  field  and/or GY as the Fusion Materials. You can only activate 1 ""Cybernetic Fusion Support"" per turn.",,,,Quick-Play,,
92773018,Cybernetic Hidden Technology,Trap Card,trap,"When an opponent's monster declares an attack: You can send to the Graveyard 1 ""Cyber Dragon"" you control  or 1 Fusion Monster you control that lists ""Cyber Dragon"" as a Fusion Material Monster  then target the attacking monster; destroy that target.",,,,Continuous,,Cyber Dragon
63031396,Cybernetic Horizon,Spell Card,spell,"(This card is always treated as a ""Cyberdark"" card.)  Send 2 Dragon and/or Machine ""Cyber"" monsters with different Attributes to the GY  1 each from your hand and Deck; add 1 Dragon or Machine ""Cyber"" monster from your Deck to your hand  and if you do  send 1 Machine ""Cyber"" Fusion Monster from your Extra Deck to the GY. You can only activate 1 ""Cybernetic Horizon"" per turn. You cannot Special Summon monsters from the Extra Deck the turn you activate this card  except Machine monsters.",,,,Normal,,Cyberdark
82428674,Cybernetic Overflow,Trap Card,trap,"Banish ""Cyber Dragon(s)"" with different Levels from your hand  face-up field  and/or GY  then destroy an equal number of cards your opponent controls. If this card on the field is destroyed by card effect: Add 1 ""Cyber"" Spell/Trap from your Deck to your hand. You can only use each effect of ""Cybernetic Overflow"" once per turn.",,,,Normal,,Cyber Dragon
18597560,Cybernetic Revolution,Trap Card,trap,"Tribute 1 ""Cyber Dragon""; Special Summon 1 Fusion Monster from your Extra Deck that lists a ""Cyber Dragon"" monster as material  but it cannot attack directly  and is destroyed during the End Phase of the next turn. You can only activate 1 ""Cybernetic Revolution"" per turn.",,,,Normal,,Cyber Dragon
47295267,Cybernetic Zone,Spell Card,spell,Select 1 face-up Machine-Type Fusion Monster you control and remove it from play until the End Phase of this turn. When that monster is returned to the field  double its ATK. During your next Standby Phase  destroy it.,,,,Quick-Play,,
37007105,Cybersal Cyclone,Spell Card,spell,Target 1 Link Monster your opponent controls; banish 1 monster from your GY that has the same Link Rating as that monster  and if you do  destroy that monster  then  if the original Type of the monster you banished was Cyberse  you can destroy 1 face-up card in your opponent's Spell & Trap Zone.,,,,Quick-Play,,
91269402,Cyberse Beacon,Trap Card,trap,"If you took damage by battle or an opponent's card effect this turn: Add 1 Level 4 or lower Cyberse monster from your Deck to your hand. You can only activate 1 ""Cyberse Beacon"" per turn.",,,,Normal,,
32828635,Cycle of the World,Spell Card,spell,"This card is used to Ritual Summon ""Ruin  Queen of Oblivion"" or ""Demise  King of Armageddon"". You must also Tribute monsters from your field whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. During your Main Phase  except the turn this card was sent to the GY: You can shuffle this card into the Deck; add 1 ""End of the World"" from your Deck to your hand  then  you can add 1 ""Ruin  Queen of Oblivion"" or ""Demise  King of Armageddon"" from your GY to your hand.",,,,Ritual,,Demise
5494820,Cyclon Laser,Spell Card,spell,"You can only equip this card to ""Gradius"". Increase the ATK of ""Gradius"" by 300 points. When the equipped ""Gradius"" attacks with an ATK that is higher than the DEF of a Defense Position monster  inflict the difference as Battle Damage to your opponent's Life Points.",,,,Equip,,
22147147,Cyclone Blade,Spell Card,spell,"Equip only to a ""Destiny HERO"" monster. At the end of the Damage Step  if the equipped monster attacked: Target 1 Spell/Trap Card on the field; destroy that target.",,,,Equip,,Destiny HERO
29612557,Cyclone Boomerang,Spell Card,spell,"Equip only to ""Elemental HERO Wildheart"". It gains 500 ATK. When the equipped monster is destroyed by a card effect and sent to the Graveyard: Destroy all Spell and Trap Cards on the field  then inflict 100 damage to your opponent for each Spell/Trap Card destroyed by this effect.",,,,Equip,,Elemental HERO
43839002,Cynet Backdoor,Spell Card,spell,"Target 1 Cyberse monster you control; banish it  and if you do  add 1 Cyberse monster from your Deck to your hand  whose ATK is lower than that monster's original ATK. During your next Standby Phase  return that monster banished by this effect to the field  and it can attack directly that turn. You can only activate 1 ""Cynet Backdoor"" per turn.",,,,Quick-Play,,
4433488,Cynet Cascade,Trap Card,trap,If you Link Summon a Link Monster: You can target 1 monster in your GY used as its material; Special Summon it.,,,,Normal,,
82886276,Cynet Circuit,Trap Card,trap,"Target 1 ""Firewall"" Link Monster you control; Special Summon any number of monsters from your GY to either player's zones linked to that monster. If your LP are 2000 or less: You can banish this card from your GY; return 1 ""Firewall"" Link Monster from your GY to your Extra Deck  then you can Special Summon that monster from your Extra Deck. You can only use each effect of ""Cynet Circuit"" once per turn.",,,,Normal,,Cynet
60018643,Cynet Codec,Spell Card,spell,"If a ""Code Talker"" monster(s) is Special Summoned from the Extra Deck to your field (except during the Damage Step): You can target 1 of those monsters; add 1 Cyberse monster with the same Attribute from your Deck to your hand  also you cannot Special Summon monsters from the Extra Deck for the rest of this turn  except Cyberse monsters (even if this card leaves the field). You cannot add other monsters with that same Attribute to your hand by the effect of ""Cynet Codec"" this turn  and you can only activate the effect of ""Cynet Codec"" once per Chain.",,,,Continuous,,Code Talker
